7692288,7170508,521780,7692288,0,0,0
7790592,7249803,540789,7790592,0,0,0
7888896,7339347,549549,7888896,0,0,0
7993344,7427620,565724,7993344,0,0,0
8097792,7543795,553997,8097792,0,0,0
8202240,7636727,565513,8202240,0,0,0
8312832,7741574,571258,8312832,0,0,0
8435712,7860221,575491,8435712,0,0,0
8546304,7961412,584892,8546304,0,0,0
8669184,8069772,599412,8669184,0,0,0
8792064,8192386,599678,8792064,0,0,0
8921088,8311814,609274,8921088,0,0,0
9050112,8443435,606677,9050112,0,0,0
9050112,8443435,606677,9050112,0,0,0
9050112,8417873,632239,9050112,0,0,0
9209856,8574661,635195,9209856,0,0,0
9302016,8688465,613551,9302016,0,0,0
9474048,8810900,663148,9474048,0,0,0
9621504,8945545,675959,9621504,0,0,0
9768960,9130561,638399,9768960,0,0,0
9768960,9130561,638399,9768960,0,0,0
9775104,9099429,675675,9775104,0,0,0
9904128,9235878,668250,9904128,0,0,0
10070016,9388624,681392,10070016,0,0,0
10254336,9529319,725017,10254336,0,0,0
10444800,9706274,738526,10444800,0,0,0
10616832,9876913,739919,10616832,0,0,0
10801152,10044440,756712,10801152,0,0,0
10991616,10216266,775350,10991616,0,0,0
11194368,10387520,806848,11194368,0,0,0
11409408,10556737,852671,11409408,0,0,0
11612160,10781721,830439,11612160,0,0,0
11612160,10781721,830439,11612160,0,0,0
11612160,10786010,826150,11612160,0,0,0
11728896,10888131,840765,11728896,0,0,0
11845632,10945602,900030,11845632,0,0,0
11956224,11039336,916888,11956224,0,0,0
12072960,11125048,947912,12072960,0,0,0
12214272,10980210,1234062,12214272,0,0,0
12214272,10980210,1234062,12214272,0,0,0
12214272,10902496,1311776,12214272,0,0,0
12312576,11021146,1291430,12312576,0,0,0
12435456,11234972,1200484,12435456,0,0,0
12564480,11244779,1319701,12564480,0,0,0
12699648,11237650,1461998,12699648,0,0,0
12791808,11249524,1542284,12791808,0,0,0
12791808,11249524,1542284,12791808,0,0,0
12822528,11437509,1385019,12822528,0,0,0
12822528,11437509,1385019,12822528,0,0,0
12828672,11363032,1465640,12828672,0,0,0
12828672,11363032,1465640,12828672,0,0,0
12828672,11191532,1637140,12828672,0,0,0
12969984,11376600,1593384,12969984,0,0,0
13099008,11683001,1416007,13099008,0,0,0
13099008,11683001,1416007,13099008,0,0,0
13240320,11075025,2165295,13240320,0,0,0
13240320,11075025,2165295,13240320,0,0,0
13387776,11098613,2289163,13387776,0,0,0
13387776,11098613,2289163,13387776,0,0,0
13688832,11481094,2207738,13688832,0,0,0
13688832,11481094,2207738,13688832,0,0,0
13836288,10700303,3135985,13836288,0,0,0
13836288,10700303,3135985,13836288,0,0,0
13996032,10993573,3002459,13996032,0,0,0
13996032,10993573,3002459,13996032,0,0,0
14155776,10253312,3902464,14155776,0,0,0
14155776,10253312,3902464,14155776,0,0,0
14321664,10455489,3866175,14321664,0,0,0
14321664,10455489,3866175,14321664,0,0,0
14493696,10498831,3994865,14493696,0,0,0
14493696,10498831,3994865,14493696,0,0,0
14659584,10809402,3850182,14659584,0,0,0
14659584,10809402,3850182,14659584,0,0,0
14843904,10487419,4356485,14843904,0,0,0
14843904,10487419,4356485,14843904,0,0,0
15022080,10843761,4178319,15022080,0,0,0
15022080,10843761,4178319,15022080,0,0,0
15224832,9985597,5239235,15224832,0,0,0
15224832,10085873,5138959,15224832,0,0,0
15224832,9985597,5239235,15224832,0,0,0
15224832,10085873,5138959,15224832,0,0,0
15396864,10331994,5064870,15396864,0,0,0
15396864,10331994,5064870,15396864,0,0,0
15599616,10678712,4920904,15599616,0,0,0
15599616,10678712,4920904,15599616,0,0,0
15796224,10239148,5557076,15796224,0,0,0
15796224,10239148,5557076,15796224,0,0,0
16005120,10425043,5580077,16005120,0,0,0
16005120,10425043,5580077,16005120,0,0,0
16214016,10191685,6022331,16214016,0,0,0
16214016,10191685,6022331,16214016,0,0,0
