130,80
194,80
2,81
66,81
130,81
194,81
2,82
66,82
130,82
194,82
2,83
66,83
130,83
194,83
2,84
66,84
130,84
194,84
2,85
66,85
130,85
194,85
2,86
66,86
130,86
194,86
2,87
66,87
130,87
194,87
2,88
66,88
130,88
194,88
2,89
66,89
130,89
194,89
2,90
66,90
130,90
194,90
2,91
66,91
130,91
194,91
2,92
66,92
130,92
194,92
2,93
66,93
130,93
194,93
2,94
66,94
130,94
194,94
2,95
66,95
130,95
194,95
2,96
66,96
130,96
194,96
2,97
66,97
130,97
194,97
2,98
66,98
130,98
194,98
2,99
66,99
130,99
194,99
2,100
66,100
130,100
194,100
2,101
66,101
130,101
194,101
2,102
66,102
130,102
194,102
2,103
66,103
130,103
194,103
2,104
66,104
130,104
194,104
2,105
66,105
130,105
194,105
2,106
66,106
130,106
194,106
2,107
66,107
130,107
194,107
2,108
66,108
130,108
194,108
2,109
66,109
130,109
194,109
2,110
66,110
130,110
194,110
2,111
66,111
130,111
194,111
2,112
66,112
130,112
194,112
2,113
66,113
130,113
194,113
2,114
66,114
130,114
194,114
2,115
66,115
130,115
194,115
2,116
66,116
130,116
194,116
2,117
66,117
130,117
194,117
2,118
66,118
130,118
194,118
2,119
66,119
130,119
194,119
2,120
66,120
130,120
194,120
2,121
66,121
130,121
194,121
2,122
66,122
130,122
194,122
2,123
66,123
130,123
194,123
2,124
66,124
130,124
194,124
2,125
66,125
130,125
194,125
2,126
66,126
130,126
194,126
2,127
66,127
130,127
194,127
3,0
67,0
131,0
195,0
3,1
67,1
131,1
195,1
3,2
67,2
131,2
195,2
3,3
67,3
131,3
195,3
3,4
67,4
131,4
195,4
3,5
67,5
131,5
195,5
3,6
67,6
131,6
195,6
3,7
67,7
131,7
195,7
3,8
67,8
131,8
195,8
3,9
67,9
131,9
195,9
3,10
67,10
131,10
195,10
3,11
67,11
131,11
195,11
3,12
67,12
131,12
195,12
3,13
67,13
131,13
195,13
3,14
67,14
131,14
195,14
3,15
67,15
131,15
195,15
3,16
67,16
131,16
195,16
3,17
67,17
131,17
195,17
3,18
67,18
131,18
195,18
3,19
67,19
131,19
195,19
3,20
67,20
131,20
195,20
3,21
67,21
131,21
195,21
3,22
67,22
131,22
195,22
3,23
67,23
131,23
195,23
3,24
67,24
131,24
195,24
3,25
67,25
131,25
195,25
3,26
67,26
131,26
195,26
3,27
67,27
131,27
195,27
3,28
67,28
131,28
195,28
3,29
67,29
131,29
195,29
3,30
67,30
131,30
195,30
3,31
67,31
131,31
195,31
3,32
67,32
131,32
195,32
3,33
67,33
131,33
195,33
3,34
67,34
131,34
195,34
3,35
67,35
131,35
195,35
3,36
67,36
131,36
195,36
3,37
67,37
131,37
195,37
3,38
67,38
131,38
195,38
3,39
67,39
131,39
195,39
3,40
67,40
131,40
195,40
3,41
67,41
131,41
195,41
3,42
67,42
131,42
195,42
3,43
67,43
131,43
195,43
3,44
67,44
131,44
195,44
3,45
67,45
131,45
195,45
3,46
67,46
131,46
195,46
3,47
67,47
131,47
195,47
3,48
67,48
131,48
195,48
3,49
67,49
131,49
195,49
3,50
67,50
131,50
195,50
3,51
67,51
131,51
195,51
3,52
67,52
131,52
195,52
3,53
67,53
131,53
195,53
3,54
67,54
131,54
195,54
3,55
67,55
131,55
195,55
3,56
67,56
131,56
195,56
3,57
67,57
131,57
195,57
3,58
67,58
131,58
195,58
3,59
67,59
131,59
195,59
3,60
67,60
131,60
195,60
3,61
67,61
131,61
195,61
3,62
67,62
131,62
195,62
3,63
67,63
131,63
195,63
3,64
67,64
131,64
195,64
3,65
67,65
131,65
195,65
3,66
67,66
131,66
195,66
3,67
67,67
131,67
195,67
3,68
67,68
131,68
195,68
3,69
67,69
131,69
195,69
3,70
67,70
131,70
195,70
3,71
67,71
131,71
195,71
3,72
67,72
131,72
195,72
3,73
67,73
131,73
195,73
3,74
67,74
131,74
195,74
3,75
67,75
131,75
195,75
3,76
67,76
131,76
195,76
3,77
67,77
131,77
195,77
3,78
67,78
131,78
195,78
3,79
67,79
131,79
195,79
3,80
67,80
131,80
195,80
3,81
67,81
131,81
195,81
3,82
67,82
131,82
195,82
3,83
67,83
131,83
195,83
3,84
67,84
131,84
195,84
3,85
67,85
131,85
195,85
3,86
67,86
131,86
195,86
3,87
67,87
131,87
195,87
3,88
67,88
131,88
195,88
3,89
67,89
131,89
195,89
3,90
67,90
131,90
195,90
3,91
67,91
131,91
195,91
3,92
67,92
131,92
195,92
3,93
67,93
131,93
195,93
3,94
67,94
131,94
195,94
3,95
67,95
131,95
195,95
3,96
67,96
131,96
195,96
3,97
67,97
131,97
195,97
3,98
67,98
131,98
195,98
3,99
67,99
131,99
195,99
3,100
67,100
131,100
195,100
3,101
67,101
131,101
195,101
3,102
67,102
131,102
195,102
3,103
67,103
131,103
195,103
3,104
67,104
131,104
195,104
3,105
67,105
131,105
195,105
3,106
67,106
131,106
195,106
3,107
67,107
131,107
195,107
3,108
67,108
131,108
195,108
3,109
67,109
131,109
195,109
3,110
67,110
131,110
195,110
3,111
67,111
131,111
195,111
3,112
67,112
131,112
195,112
3,113
67,113
131,113
195,113
3,114
67,114
131,114
195,114
3,115
67,115
131,115
195,115
3,116
67,116
131,116
195,116
3,117
67,117
131,117
195,117
3,118
67,118
131,118
195,118
3,119
67,119
131,119
195,119
3,120
67,120
131,120
195,120
3,121
67,121
131,121
195,121
3,122
67,122
131,122
195,122
3,123
67,123
131,123
195,123
3,124
67,124
131,124
195,124
3,125
67,125
131,125
195,125
3,126
67,126
131,126
195,126
3,127
67,127
131,127
195,127
4,0
68,0
132,0
196,0
4,1
68,1
132,1
196,1
4,2
68,2
132,2
196,2
4,3
68,3
132,3
196,3
4,4
68,4
132,4
196,4
4,5
68,5
132,5
196,5
4,6
68,6
132,6
196,6
4,7
68,7
132,7
196,7
4,8
68,8
132,8
196,8
4,9
68,9
132,9
196,9
4,10
68,10
132,10
196,10
4,11
68,11
132,11
196,11
4,12
68,12
132,12
196,12
4,13
68,13
132,13
196,13
4,14
68,14
132,14
196,14
4,15
68,15
132,15
196,15
4,16
68,16
132,16
196,16
4,17
68,17
132,17
196,17
4,18
68,18
132,18
196,18
4,19
68,19
132,19
196,19
4,20
68,20
132,20
196,20
4,21
68,21
132,21
196,21
4,22
68,22
132,22
196,22
4,23
68,23
132,23
196,23
4,24
68,24
132,24
196,24
4,25
68,25
132,25
196,25
4,26
68,26
132,26
196,26
4,27
68,27
132,27
196,27
4,28
68,28
132,28
196,28
4,29
68,29
132,29
196,29
4,30
68,30
132,30
196,30
4,31
68,31
132,31
196,31
4,32
68,32
132,32
196,32
4,33
68,33
132,33
196,33
4,34
68,34
132,34
196,34
4,35
68,35
132,35
196,35
4,36
68,36
132,36
196,36
4,37
68,37
132,37
196,37
4,38
68,38
132,38
196,38
4,39
68,39
132,39
196,39
4,40
68,40
132,40
196,40
4,41
68,41
132,41
196,41
4,42
68,42
132,42
196,42
4,43
68,43
132,43
196,43
4,44
68,44
132,44
196,44
4,45
68,45
132,45
196,45
4,46
68,46
132,46
196,46
4,47
68,47
132,47
196,47
4,48
68,48
132,48
196,48
4,49
68,49
132,49
196,49
4,50
68,50
132,50
196,50
4,51
68,51
132,51
196,51
4,52
68,52
132,52
196,52
4,53
68,53
132,53
196,53
4,54
68,54
132,54
196,54
4,55
68,55
132,55
196,55
4,56
68,56
132,56
196,56
4,57
68,57
132,57
196,57
4,58
68,58
132,58
196,58
4,59
68,59
132,59
196,59
4,60
68,60
132,60
196,60
4,61
68,61
132,61
196,61
4,62
68,62
132,62
196,62
4,63
68,63
132,63
196,63
4,64
68,64
132,64
196,64
4,65
68,65
132,65
196,65
4,66
68,66
132,66
196,66
4,67
68,67
132,67
196,67
4,68
68,68
132,68
196,68
4,69
68,69
132,69
196,69
4,70
68,70
132,70
196,70
4,71
68,71
132,71
196,71
4,72
68,72
132,72
196,72
4,73
68,73
132,73
196,73
4,74
68,74
132,74
196,74
4,75
68,75
132,75
196,75
4,76
68,76
132,76
196,76
4,77
68,77
132,77
196,77
4,78
68,78
132,78
196,78
4,79
68,79
132,79
196,79
4,80
68,80
132,80
196,80
4,81
68,81
132,81
196,81
4,82
68,82
132,82
196,82
4,83
68,83
132,83
196,83
4,84
68,84
132,84
196,84
4,85
68,85
132,85
196,85
4,86
68,86
132,86
196,86
4,87
68,87
132,87
196,87
4,88
68,88
132,88
196,88
4,89
68,89
132,89
196,89
4,90
68,90
132,90
196,90
4,91
68,91
132,91
196,91
4,92
68,92
132,92
196,92
4,93
68,93
132,93
196,93
4,94
68,94
132,94
196,94
4,95
68,95
132,95
196,95
4,96
68,96
132,96
196,96
4,97
68,97
132,97
196,97
4,98
68,98
132,98
196,98
4,99
68,99
132,99
196,99
4,100
68,100
132,100
196,100
4,101
68,101
132,101
196,101
4,102
68,102
132,102
196,102
4,103
68,103
132,103
196,103
4,104
68,104
132,104
196,104
4,105
68,105
132,105
196,105
4,106
68,106
132,106
196,106
4,107
68,107
132,107
196,107
4,108
68,108
132,108
196,108
4,109
68,109
132,109
196,109
4,110
68,110
132,110
196,110
4,111
68,111
132,111
196,111
4,112
68,112
132,112
196,112
4,113
68,113
132,113
196,113
4,114
68,114
132,114
196,114
4,115
68,115
132,115
196,115
4,116
68,116
132,116
196,116
4,117
68,117
132,117
196,117
4,118
68,118
132,118
196,118
4,119
68,119
132,119
196,119
4,120
68,120
132,120
196,120
4,121
68,121
132,121
196,121
4,122
68,122
132,122
196,122
4,123
68,123
132,123
196,123
4,124
68,124
132,124
196,124
4,125
68,125
132,125
196,125
4,126
68,126
132,126
196,126
4,127
68,127
132,127
196,127
5,0
69,0
133,0
197,0
5,1
69,1
133,1
197,1
5,2
69,2
133,2
197,2
5,3
69,3
133,3
197,3
5,4
69,4
133,4
197,4
5,5
69,5
133,5
197,5
5,6
69,6
133,6
197,6
5,7
69,7
133,7
197,7
5,8
69,8
133,8
197,8
5,9
69,9
133,9
197,9
5,10
69,10
133,10
197,10
5,11
69,11
133,11
197,11
5,12
69,12
133,12
197,12
5,13
69,13
133,13
197,13
5,14
69,14
133,14
197,14
5,15
69,15
133,15
197,15
5,16
69,16
133,16
197,16
5,17
69,17
133,17
197,17
5,18
69,18
133,18
197,18
5,19
69,19
133,19
197,19
5,20
69,20
133,20
197,20
5,21
69,21
133,21
197,21
5,22
69,22
133,22
197,22
5,23
69,23
133,23
197,23
5,24
69,24
133,24
197,24
5,25
69,25
133,25
197,25
5,26
69,26
133,26
197,26
5,27
69,27
133,27
197,27
5,28
69,28
133,28
197,28
5,29
69,29
133,29
197,29
5,30
69,30
133,30
197,30
5,31
69,31
133,31
197,31
5,32
69,32
133,32
197,32
5,33
69,33
133,33
197,33
5,34
69,34
133,34
197,34
5,35
69,35
133,35
197,35
5,36
69,36
133,36
197,36
5,37
69,37
133,37
197,37
5,38
69,38
133,38
197,38
5,39
69,39
133,39
197,39
5,40
69,40
133,40
197,40
5,41
69,41
133,41
197,41
5,42
69,42
133,42
197,42
5,43
69,43
133,43
197,43
5,44
69,44
133,44
197,44
5,45
69,45
133,45
197,45
5,46
69,46
133,46
197,46
5,47
69,47
133,47
197,47
5,48
69,48
133,48
197,48
5,49
69,49
133,49
197,49
5,50
69,50
133,50
197,50
5,51
69,51
133,51
197,51
5,52
69,52
133,52
197,52
5,53
69,53
133,53
197,53
5,54
69,54
133,54
197,54
5,55
69,55
133,55
197,55
5,56
69,56
133,56
197,56
5,57
69,57
133,57
197,57
5,58
69,58
133,58
197,58
5,59
69,59
133,59
197,59
5,60
69,60
133,60
197,60
5,61
69,61
133,61
197,61
5,62
69,62
133,62
197,62
5,63
69,63
133,63
197,63
5,64
69,64
133,64
197,64
5,65
69,65
133,65
197,65
5,66
69,66
133,66
197,66
5,67
69,67
133,67
197,67
5,68
69,68
133,68
197,68
5,69
69,69
133,69
197,69
5,70
69,70
133,70
197,70
5,71
69,71
133,71
197,71
5,72
69,72
133,72
197,72
5,73
69,73
133,73
197,73
5,74
69,74
133,74
197,74
5,75
69,75
133,75
197,75
5,76
69,76
133,76
197,76
5,77
69,77
133,77
197,77
5,78
69,78
133,78
197,78
5,79
69,79
133,79
197,79
5,80
69,80
133,80
197,80
5,81
69,81
133,81
197,81
5,82
69,82
133,82
197,82
5,83
69,83
133,83
197,83
5,84
69,84
133,84
197,84
5,85
69,85
133,85
197,85
5,86
69,86
133,86
197,86
5,87
69,87
133,87
197,87
5,88
69,88
133,88
197,88
5,89
69,89
133,89
197,89
5,90
69,90
133,90
197,90
5,91
69,91
133,91
197,91
5,92
69,92
133,92
197,92
5,93
69,93
133,93
197,93
5,94
69,94
133,94
197,94
5,95
69,95
133,95
197,95
5,96
69,96
133,96
197,96
5,97
69,97
133,97
197,97
5,98
69,98
133,98
197,98
5,99
69,99
133,99
197,99
5,100
69,100
133,100
197,100
5,101
69,101
133,101
197,101
5,102
69,102
133,102
197,102
5,103
69,103
133,103
197,103
5,104
69,104
133,104
197,104
5,105
69,105
133,105
197,105
5,106
69,106
133,106
197,106
5,107
69,107
133,107
197,107
5,108
69,108
133,108
197,108
5,109
69,109
133,109
197,109
5,110
69,110
133,110
197,110
5,111
69,111
133,111
197,111
5,112
69,112
133,112
197,112
5,113
69,113
133,113
197,113
5,114
69,114
133,114
197,114
5,115
69,115
133,115
197,115
5,116
69,116
133,116
197,116
5,117
69,117
133,117
197,117
5,118
69,118
133,118
197,118
5,119
69,119
133,119
197,119
5,120
69,120
133,120
197,120
5,121
69,121
133,121
197,121
5,122
69,122
133,122
197,122
5,123
69,123
133,123
197,123
5,124
69,124
133,124
197,124
5,125
69,125
133,125
197,125
5,126
69,126
133,126
197,126
5,127
69,127
133,127
197,127
6,0
70,0
134,0
198,0
6,1
70,1
134,1
198,1
6,2
70,2
134,2
198,2
6,3
70,3
134,3
198,3
6,4
70,4
134,4
198,4
6,5
70,5
134,5
198,5
6,6
70,6
134,6
198,6
6,7
70,7
134,7
198,7
6,8
70,8
134,8
198,8
6,9
70,9
134,9
198,9
6,10
70,10
134,10
198,10
6,11
70,11
134,11
198,11
6,12
70,12
134,12
198,12
6,13
70,13
134,13
198,13
6,14
70,14
134,14
198,14
6,15
70,15
134,15
198,15
6,16
70,16
134,16
198,16
6,17
70,17
134,17
198,17
6,18
70,18
134,18
198,18
6,19
70,19
134,19
198,19
6,20
70,20
134,20
198,20
6,21
70,21
134,21
198,21
6,22
70,22
134,22
198,22
6,23
70,23
134,23
198,23
6,24
70,24
134,24
198,24
6,25
70,25
134,25
198,25
6,26
70,26
134,26
198,26
6,27
70,27
134,27
198,27
6,28
70,28
134,28
198,28
6,29
70,29
134,29
198,29
6,30
70,30
134,30
198,30
6,31
70,31
134,31
198,31
6,32
70,32
134,32
198,32
6,33
70,33
134,33
198,33
6,34
70,34
134,34
198,34
6,35
70,35
134,35
198,35
6,36
70,36
134,36
198,36
6,37
70,37
134,37
198,37
6,38
70,38
134,38
198,38
6,39
70,39
134,39
198,39
6,40
70,40
134,40
198,40
6,41
70,41
134,41
198,41
6,42
70,42
134,42
198,42
6,43
70,43
134,43
198,43
6,44
70,44
134,44
198,44
6,45
70,45
134,45
198,45
6,46
70,46
134,46
198,46
6,47
70,47
134,47
198,47
6,48
70,48
134,48
198,48
6,49
70,49
134,49
198,49
6,50
70,50
134,50
198,50
6,51
70,51
134,51
198,51
6,52
70,52
134,52
198,52
6,53
70,53
134,53
198,53
6,54
70,54
134,54
198,54
6,55
70,55
134,55
198,55
6,56
70,56
134,56
198,56
6,57
70,57
134,57
198,57
6,58
70,58
134,58
198,58
6,59
70,59
134,59
198,59
6,60
70,60
134,60
198,60
6,61
70,61
134,61
198,61
6,62
70,62
134,62
198,62
6,63
70,63
134,63
198,63
6,64
70,64
134,64
198,64
6,65
70,65
134,65
198,65
6,66
70,66
134,66
198,66
6,67
70,67
134,67
198,67
6,68
70,68
134,68
198,68
6,69
70,69
134,69
198,69
6,70
70,70
134,70
198,70
6,71
70,71
134,71
198,71
6,72
70,72
134,72
198,72
6,73
70,73
134,73
198,73
6,74
70,74
134,74
198,74
6,75
70,75
134,75
198,75
6,76
70,76
134,76
198,76
6,77
70,77
134,77
198,77
6,78
70,78
134,78
198,78
6,79
70,79
134,79
198,79
6,80
70,80
134,80
198,80
6,81
70,81
134,81
198,81
6,82
70,82
134,82
198,82
6,83
70,83
134,83
198,83
6,84
70,84
134,84
198,84
6,85
70,85
134,85
198,85
6,86
70,86
134,86
198,86
6,87
70,87
134,87
198,87
6,88
70,88
134,88
198,88
6,89
70,89
134,89
198,89
6,90
70,90
134,90
198,90
6,91
70,91
134,91
198,91
6,92
70,92
134,92
198,92
6,93
70,93
134,93
198,93
6,94
70,94
134,94
198,94
6,95
70,95
134,95
198,95
6,96
70,96
134,96
198,96
6,97
70,97
134,97
198,97
6,98
70,98
134,98
198,98
6,99
70,99
134,99
198,99
6,100
70,100
134,100
198,100
6,101
70,101
134,101
198,101
6,102
70,102
134,102
198,102
6,103
70,103
134,103
198,103
6,104
70,104
134,104
198,104
6,105
70,105
134,105
198,105
6,106
70,106
134,106
198,106
